username,label
dayman23,0
denizselman33,0
diz_lgoe,0
DPhil_66,0
El_Noseking,0
GabeMcDonald_,0
Goaty_Szn,0
HEPennyP,0
hogginprague,0
iLikeNobes,0
Jeff_Mans,0
JLMartinez2019,0
JoeSteelerFan,0
JosinaAnderson,0
j_p_c_101,0
JustinPressman,0
JustinWade_,0
katzenfreund99,0
kensgotbs,0
kpelechrinis,0
lpatterson3,0
Matthew_Ford92,0
Michael71535951,0
mike_e_kaye,0
MikeSolarte,0
Mphfbb,0
Mr_Burns4,0
MySportsUpdate,0
NewsclipInc,0
NFLPenaltiesCom,0
nille_sb,0
novablak,0
OscarSn22162945,0
PHX_USA_Sports,0
Pluggage_,0
postgameheroes,0
Raymirez24,0
reneromanosport,0
RicardoHCAFC,0
rkel76,0
rondaracha,0
RoofTopMariner,0
Scooter1572,0
SnSnapShotz,0
soundwave803,0
SSWfan,0
SteelersFan__,0
SteveLomangino,0
ThatOneBurghFan,0
TheKrak95059118,0
toddey,0
TommyOnTheSpot,0
TyDButler,0
Waynes_World312,0
WingschREI,0
WolfpackRobNC,0
zachmorris21,0
300lbsofsports,0
923TheFan,0
AdrienneWax,0
Alexburner4783,0
_AngieBalderas,0
arv1s0,0
asdrubal3000,0
AshNoelleTV,0
bampac29,0
BrdcastMediaGuy,0
bybrendanhowe,0
Cadbad66,0
CallumGriffin22,0
CatCraveBlog,0
ChillyBoyYT,0
CumberlandTred,0
DanCovello,0
DaveMack78,0
davidaperrera,0
d_holez,0
elchileno4ever,0
FieldLevelMedia,0
Forever_018,0
funnymoneybets,0
Gambling4fun1,0
Gcarmi21,0
GHutchison88,0
hawkmania4,0
HouseofGaming22,0
hwview,0
jabo313586,0
johnny_whit,0
jorgeal05659649,0
JUSTMR5,0
jvillasanad,0
kaorinite85,0
KPandal,0
MarcWeberSports,0
MartyJworldwide,0
MdotKt,0
mikedemo,0
MikeGarafolo,0
moaltch,0
MontalbanoNY,0
Nellyjr80,0
NFL_Spy,0
NicholasFasull1,0
NYCKING,0
OpenMikeNJ,0
Panther__news,0
phunkonomics,0
pinstripefan1,0
randyjgordon,0
RapSheet,0
realcinch,0
RobiWittmore,0
RobJob76,0
RocTheJetsFan,0
Roppstar92,0
SteelersWizard,0
TDavis0829,0
TheKennyRoda,0
TheLaVox,0
TheReal_gwarner,0
TheRealSefmoney,0
TheRealWillLich,0
TheStevenWarner,0
tjayjones8,0
tonycfa,0
tooDYE4,0
TornadoMcRae,0
TSRsports50,0
WesSteinberg,0
AbdullahOweidi,0
agalaviz_TheBee,0
ajsmith365,0
ALAYAH00,0
alecarons,0
Antoniodr,0
BradBerkowitz,0
Braden_Arthur,0
BrooklynStylez_,0
BuddyJa83390690,0
BurghCave,0
CarterCritiques,0
charles_ewing19,0
CMCasey23,0
ConnerBabcock06,0
Connor_J_Hughes,0
davidlmc,0
docnolz,0
DRingold,0
EagleEyePicks11,0
English_AS,0
EnteiSimba,0
FrancisMpu,0
gbosch11679,0
HyattJerry,0
IanSwanson_,0
_Jets_Mets,0
_JimminyCricket,0
Joefanatic23,0
JoeVolpe_,0
JordanRaanan,0
KeepPurringBen,0
LeviDamien,0
LibelulaLara,0
LinderShowMiami,0
LNSmithee,0
LoyalJRicksJr,0
Lubu215,0
LuBu215,0
LVGully,0
MarkZinno,0
MattMackowiak,0
MattPhillips22,0
mattthew_jordan,0
neilogle,0
NFLSundayScorez,0
NosherRailfan,0
OicOzzie,0
petzpansen,0
piapax1,0
RandyBSP,0
Reflexwnl,0
R_G_4_,0
RichhMitch_,0
RicJamesBtH,0
RiddleMeister,0
RobMaaddi,0
ROTOBOSS,0
sadhalosfan27,0
SeanWAlcide,0
SladeOne,0
SLebitschSports,0
SportsVia,0
Steeler75tb,0
Steelersdepot,0
The_Commish1967,0
TheJLShow10,0
theleviedwards,0
thenvpshow,0
TheNVPShow,0
TheRealEvanio,0
trippwhitbeck,0
Tyler_4120,0
usaydkoshul,0
velvet_nope,0
ViNDiNi,0
zstubbs,0
937theFan,0
99_Miners,0
ActuallyRJL,0
AHester32,0
AliahXtine,0
ASaunders_PGH,0
BGSports365,0
Blitz_Burgh,0
blitz_burgh,0
BrandanBarrios7,0
BukMarleyNY,0
CaineofNature,0
cgawilson,0
charlottecrrll,0
ChrisHNC10,0
ChuckCurtiTRIB,0
ClevelandViking,0
DaShawnWSOC9,0
Dat_Boi118,0
DaveMReports,0
DeeTheBoy,0
draftniks,0
DylanAllen_1,0
eastncmatt,0
ericrileyy,0
FrankNepa,0
gopenszigg8771,0
Hughes1224,0
J_Law33,0
JNorvisgaard,0
John_Sabol,0
JULEZ_91,0
JustinSpears4,0
karcher2342,0
KingDaboll,0
kodaksmith11,0
KPUG,0
laReekdaFreek,0
makes_chris,0
MichaelStreb,0
MikeS227,0
mn2fitness,0
nflrums,0
NihoffJM,0
NYGDaily,0
o_pound,0
Orbital_Affairs,0
PantherDuckLker,0
PanthersAlv,0
Peletta_33,0
PewterReport,0
pfrumors,0
RagingGiantsFan,0
RickJBrody,0
rickyrosay35,0
rworeilly78,0
shontong81,0
Slaughterloans,0
SMD_IMCERTIFIED,0
SmitttenKittten,0
spencervogel,0
TacosTweets,0
TattooedNnerdy,0
terribrewer001,0
TG1156,0
TheFirstRandy,0
Thelainger,0
TheMayorMatt,0
TheSirRobotto,0
trashtakes0,0
TsunxmiJxni,0
TwistedIdiot,0
WildRover59,0
WinkDude23,0
world_dictator,0
xflny,0
ZebraMinarchist,0
2giantgoofballs,0
5thQSports,0
AngelJRivera08,0
B4everthankful,0
Ben33Hardy,0
bigcalitex,0
BigTeeCee21,0
carrieawesome21,0
CassMac_21,0
chadwhitley,0
CNTrevino,0
CountOnUs_Man,0
ElectricMoyo,0
Favoroso10,0
freakaleak1209,0
GMENHQ,0
Habeebadejumo6,0
Hammers_House,0
HeavyLeeT1,0
jajjeo4,0
Jason_Shetler,0
JeffFunaro,0
jeff_scialabba,0
jsproinsider,0
JulianCouncil,0
KevinUtz1,0
lukerj138,0
LuvDanceDream,0
Marco_NY23,0
MatthewAlan6621,0
Matthewkk13,0
MichaelPghfans,0
mirror7news,0
mon_serene,0
MoVega_,0
NickMarino_,0
oTu_daddy,0
PabloViruega,0
PhilJonesNFL,0
PhotographyET,0
PJSteelers21,0
ranked27,0
realjeffwyatt,0
reggiechrome,0
RickeyShifko,0
_ROTHLOR_,0
rotomikebarner,0
RuiterWrongFAN,0
Ryan27Rk,0
seanmcginnis,0
seek___help,0
shawn28364,0
Sheena_Marie3,0
sir_chatterbox,0
Sports_Night,0
SteelersCap,0
StevenCRams,0
TheGiantTakePod,0
TheHub_YT,0
Twitershitter96,0
tylergarrett531,0
united777777,0
WavyyA1,0
WharryMax,0
WitAndWiticism,0
YEAHJames,0
_adamcrowley,0
ADARKDAYWRITER1,0
AtheistPonder,0
B1itz90,0
BigTuna185,0
blue4t,0
BringLemons,0
CaptSlow84,0
cats_cardiac,0
ChillyDawg423,0
chronirs333,0
Churchy1871,0
coe_aaron,0
DarrellNeloms,0
derrickfoe_,0
DonRez43,0
DrewKid_,0
evrythingNYG,0
geno_bisconte,0
GeoKnowsBest,0
giantsfan110,0
H8ctorFrancisco,0
InfoPokerOne,0
johnbreech,0
johnloc75707054,0
jonny_mac_12,0
JRown32,0
KEDSLIDE,0
K_Funderburg,0
matty4_matera,0
NYYanks2009,0
pfm1112,0
PghSteelersNow,0
PlayMakaBK,0
PLeonardNYDN,0
Powd_Jake,0
rickyboboddy,0
scottchurchson,0
SettingTheEdge,0
ShaolinShoGunMA,0
SKProFootball,0
SprgfldBill09,0
SteelersNetwork,0
TKras,0
use_your_logic1,0
WeBeTheCrew,0
Willisfan,0
Yinz_Dono,0
akularajublue,0
arky6777,0
BaroneSalvo,0
befree200106,0
chllv_,0
COAHQ,0
DavidDavidtros,0
DetectiveStevie,0
dougporter506,0
engene_111,0
francusu,0
gbachula,0
G_Man210,0
greenspaceguy,0
GSantroch,0
jsu1969,0
Jurnalpatroli_,0
KC_in_WA_state,0
leroisansvisage,0
Meiguo_nan,0
mrkellywright,0
nanmac321,0
Noe_Army_Blink,0
pumakid78,0
rampart911medic,0
revolut20,0
sunspotjones,0
sweetjimmy3,0
Tertrucker,0
tultican,0
Uccaihsrava,0
UraniumDavid,0
Verere_V,0
waverly2235,0
1andonlyMelissa,0
AmericanMex1,0
AruhoBryan,0
bethharrisap,0
Blackjesus85,0
bones_mckinney,0
cardsfan0000,0
CDB1071,0
CoachTimmyHyde,0
Codeman1769,0
Da_Teflon_Don,0
DHill_21,0
fishnpirate,0
GUnit_81,0
HackenjosDan,0
HW_OnTheRise,0
IESportsRadio,0
JaJaskii,0
_jeblair,0
JMacAttackin,0
josefthrop20,0
joshuameval,0
LyricMoney,0
MackTightRadio,0
mittu12,0
MMcGarthy,0
mpv4mvp1,0
MrGAli3,0
mycaymanfan,0
nateman79,0
NTaute59,0
NYCKING,0
OccamWasRight,0
PertinDavid,0
profeta_sammy,0
PstTomowo,0
Regionale_BANK,0
rhodawilsonTV,0
RickDinehart,0
RiekSportsTalk,0
ScottWarner18,0
scriptdemon,0
shawn28364,0
skadel68,0
TheFilmPoet_,0
theknightshift,0
theRealBigMarge,0
Wilmchick,0
windsor_sports,0
ZebraMinarchist,0
77rocket,0
abike,0
AFBaylorBear,0
AmandaFerguson5,0
ArteviasDP,0
AzadBalocch,0
AZ_ThatsMe,0
Bradybunchpapa6,0
bretthultberg,0
B__Ritz,0
BucSidelineGuy,0
CarlosDur_,0
ChaudharyParvez,0
Chaudharyparvez,0
CobraStarGreen,0
CorderTodd,0
CraigHoffman11,0
delshaffer,0
dj_bobby_c,0
FunnyCHigh,0
geoogwang6,0
goleador2519,0
GolfingGamecock,0
GreenMonsterah,0
HallmanAmy,0
henrihirvenoja,0
HitFactoryCards,0
Iamkevin717,0
ikehawkins,0
IwenSam,0
jeremy032180,0
JohnG500,0
KateChamberlay2,0
kylesaunderswv,0
LivinSports,0
Overitalrdy,0
pauldrewry,0
pitfan22,0
_PTPsports,0
ravneet25,0
rcandy24,0
RelaxWithLuLu,0
runninone9,0
Russellmania621,0
seeking6,0
TeamSTM777,0
TexasRaider4,0
thepamsullivan,0
TheRealJonHall_,0
TiddsBaby,0
TonyRayHarvey,0
Will_ODonoghue,0
Wishes_Magazine,0
YoungSiimba_,0
ZachariahM23,0
AndruM25,0
aoroca,0
BangashYK,0
BigCryptoGuy44,0
blazindw,0
BobbyBoy704,0
brooklyngfellaz,0
CarlCarchia,0
chris_drop,0
DukeRoundup,0
EMUChapel,0
evewin89,0
FastBreakIESR,0
Fitleagueguy,0
FoxWeatherman,0
galexgal,0
gginger069,0
GmurHelen,0
iamtylertnt,0
iStayWinning711,0
JoScheff,0
LaughlinSXM,0
MadDogRadio,0
ManGotEm,0
MattStarrFineA1,0
MikeBerardino,0
MikehueybabyD,0
milletworld,0
Mr_Jeff71,0
nolimitwan_,0
Onicamav,0
PatrickWelter,0
QUSAY_NOOR_,0
RandomstuffA2Z,0
rhodaxmasmovies,0
ROTOBOSS,0
Sp0rtsFreq,0
stoneluvzbeer,0
TeakedDFS,0
The_Sixthman_,0
titikuslana0491,0
TommyAPhillips,0
tommyaphillips,0
tonynew1515,0
TrutherDan,0
Tylerpaper,0
usctrojan43,0
VIBRANTUTOPIA,0
xThe_Doc,0
20__saya,0
abrahamruiz1210,0
Alan50cc,0
AndrewJ009,0
arrastapdireita,0
awishazmil,0
barlayteacarman,0
barringtonfifth,0
Chappie_AfroCat,0
DevonWarren10,0
drew4310,0
fleshmanadam,0
Florgarro5,0
HeMoans_Jailah,0
hide_traveller,0
jackd_japan,0
JackStr42679640,0
jaquelinezh29,0
jo55424193,0
JoebarTiti,0
JustinRayGolf,0
KalElSonOfKrptn,0
kinowar_com,0
kthzettai,0
kyodo_english,0
LBCI_News_EN,0
leonegomezc,0
Mangello33,0
MileyBigFan3,0
nl86358800,0
novacuentos,0
ORF_CNED,0
Reeh_Strawberry,0
Reinhold_J19,0
saher0892,0
SatyaRhemba,0
sharjah24,0
soul_yokohama,0
suzuisao,0
syd_heynsbergen,0
sylabdul,0
taka_0127mori,0
ThiagoAnjos8,0
ValdenirVitori2,0
voshans,0
WarnerBrosSpain,0
WarnerBrosTH,0
YAMASANV5,0
abas47916709,0
abdd199719,0
A_K_Mandhan,0
alisson_valnei,0
Baailz_,0
BaramosGonus,0
BarBadge,0
Belieberpowerx,0
bitcores,0
blurayangel,0
Bodhi_Tweets,0
Bruno_Souza75,0
CarrionHouse,0
ChungWai17,0
CongCtrinh,0
Cooper22I,0
cosmopolite_med,0
Daithimacliam83,0
Echinanews,0
EkongGodson,0
Gagmma1000,0
GAMESTOREbz,0
HartleyJackson_,0
hgpi_2004,0
ijH5nhOmDEHEUbi,0
jack_clover13,0
JapanTravel,0
jekhask,0
JimSchwass,0
JuanAlandae,0
justtokunbo,0
Kaatie_oxxo,0
kinmokusei0044,0
lucasfelipe_73,0
marcoleofrigio,0
mayix_JB,0
mtambounathi,0
nieto5555555555,0
nklai2,0
n_latinas,0
OffshoreWINDbiz,0
pradaameezy,0
rashidogodon,0
rtvonline,0
Sana961229TWICE,0
sanaglobalunion,0
saraleiva3999,0
SenorElGamal,0
Sportsnet,0
strellitabri,0
super_tourism,0
tbfhnxrry,0
torajatotoo,0
townjoho,0
TravelPike,0
WarnerBrosID,0
zientoto,0
123_laraa,0
AlkaabiMajed,0
Alpha_Bronze,0
ameezykath,0
AsankumahE,0
BallInSportsNet,0
BigBro06696271,0
BuckedbytheStar,0
cannybuss,0
CoolbetCanada,0
CraigHoffman11,0
Egyen,0
eilovatic,0
_ImJustDamian,0
JapanesePhotos_,0
Jck_Ryn,0
JDEadonWriter,0
Jerrtjjxo,0
JoeFortenbaugh,0
Jojobro96764851,0
jolivarestolosa,0
jupiter_hndrxx,0
kekeke2018,0
KleinHarvey97,0
kotobatarazu8,0
LamaZense,0
LexiMandy2,0
LondonCrusader,0
MadForMaple,0
McMaffy99,0
MeetOurWorld,0
MelbetGhana,0
MettisGlobal,0
mfarooqbukhsh,0
MileneLyma87,0
MirandaWeLoveY,0
naokilaw,0
natanaelnonon,0
NBAPlayersHigh,0
neconomayasan,0
paola_venites,0
papa36575005,0
PhantastikNews,0
PlanetSuperman,0
QNAEnglish,0
QuelvinN,0
rain_unicorn,0
ReaderGalore,0
ritu_1124,0
sagounley,0
StripesPacific,0
SumikaiNews,0
taka_katsura,0
TaurooAldebaran,0
VeneziaAlma,0
VTown661,0
Wave_Cinemas,0
ZIKKYO9999,0
5SOSmademedie,0
albertodc1989,0
AnnaSpiropoulos,0
archit0078,0
ArchivosDCU,0
ArmyRecognition,0
bgoncalvesmt,0
Buzzchecha,0
Cinedotmx,0
DylanCarr30,0
FaatiDu91,0
FREDERICA_CADE,0
gauagg,0
klarilik,0
MitchNuttsacck,0
nadinevgeems,0
SeniDore,0
Soccer_Stats,0
TerazawaTakeo,0
thesouthasiatim,0
bhattacharjya_a,0
blue_route,0
Blue_ROUTE,0
cosmopolite_med,0
demiraliatilgan,0
drishtiiaseng,0
greenmagmedia,0
HyperionPodcast,0
JDAlbum,0
misionesonline,0
realpestilence,0
SlavusM,0
VaclavUrich3,0
wp_space_news,0
